scenario_shift,simulation,converged,pdHess,p_group_fix_medication,p_medication,error,scenario_label
0.2,47,TRUE,TRUE,8.826666367902973e-7,0.19576755330511353,NA,+/-20% shift
0.2,48,TRUE,TRUE,3.5157567514969176e-6,0.859897333006573,NA,+/-20% shift
0.2,49,TRUE,TRUE,2.4158768999957735e-7,0.026283114984137206,NA,+/-20% shift
0.2,50,TRUE,TRUE,7.122947063691633e-10,0.7632618365339433,NA,+/-20% shift
0.2,51,TRUE,TRUE,2.0061815516227383e-4,9.110142831662822e-4,NA,+/-20% shift
0.2,52,TRUE,TRUE,0.0028002778082031887,0.045378133990166325,NA,+/-20% shift
0.2,53,TRUE,TRUE,3.0174998606981616e-4,0.37393189411595923,NA,+/-20% shift
0.2,54,TRUE,TRUE,1.1623992735267898e-4,0.692277761246815,NA,+/-20% shift
0.2,55,TRUE,TRUE,0.06368463562748279,0.07921533241314772,NA,+/-20% shift
0.2,56,TRUE,TRUE,7.169556686536297e-4,0.33515491284804233,NA,+/-20% shift
0.2,57,TRUE,TRUE,7.485759615952854e-8,0.3690672553865686,NA,+/-20% shift
0.2,58,TRUE,TRUE,0.011301201438777215,0.8558757073390441,NA,+/-20% shift
0.2,59,TRUE,TRUE,0.04016196282173009,0.0054518292189569655,NA,+/-20% shift
0.2,60,TRUE,TRUE,8.90587308458067e-4,0.8237399183679288,NA,+/-20% shift
0.2,61,TRUE,TRUE,4.849118179220124e-4,0.798915710160089,NA,+/-20% shift
0.2,62,TRUE,TRUE,2.7399908380807355e-5,0.48037634774700555,NA,+/-20% shift
0.2,63,TRUE,TRUE,2.3701254955638946e-6,0.5251575013076661,NA,+/-20% shift
0.2,64,TRUE,TRUE,8.050170155386132e-6,0.27018518504735545,NA,+/-20% shift
0.2,65,TRUE,TRUE,3.4362320558335924e-6,0.36658040816540327,NA,+/-20% shift
0.2,66,TRUE,TRUE,2.952692172841886e-8,0.25595028457615476,NA,+/-20% shift
0.2,67,TRUE,TRUE,3.4449661992102826e-5,0.15834057926373565,NA,+/-20% shift
0.2,68,TRUE,TRUE,5.642882851651119e-6,0.18043370086387892,NA,+/-20% shift
0.2,69,TRUE,TRUE,2.1824942969834763e-9,0.31723748332585006,NA,+/-20% shift
0.2,70,TRUE,TRUE,2.81441861620442e-5,0.0012664013648856448,NA,+/-20% shift
0.2,71,TRUE,TRUE,6.155301516246955e-8,0.9474029784067456,NA,+/-20% shift
0.2,72,TRUE,TRUE,2.377263274107272e-6,0.02316174187070328,NA,+/-20% shift
0.2,73,TRUE,TRUE,3.8080135742546585e-5,0.6454431664443757,NA,+/-20% shift
